ein,company_name,city,state,country,deductability_code,efile,tax_pd,subseccd,s501c3or4947a1cd,schdbind,politicalactvtscd,lbbyingactvtscd,subjto6033cd,dnradvisedfundscd,prptyintrcvdcd,maintwrkofartcd,crcounselingqstncd,hldassetsintermpermcd,rptlndbldgeqptcd,rptinvstothsecd,rptinvstprgrelcd,rptothasstcd,rptothliabcd,sepcnsldtfinstmtcd,sepindaudfinstmtcd,inclinfinstmtcd,operateschools170cd,frgnofficecd,frgnrevexpnscd,frgngrntscd,frgnaggragrntscd,rptprofndrsngfeescd,rptincfnndrsngcd,rptincgamingcd,operatehosptlcd,hospaudfinstmtcd,rptgrntstogovtcd,rptgrntstoindvcd,rptyestocompnstncd,txexmptbndcd,invstproceedscd,maintescrwaccntcd,actonbehalfcd,engageexcessbnftcd,awarexcessbnftcd,loantofficercd,grantoofficercd,dirbusnreltdcd,fmlybusnreltdcd,servasofficercd,recvnoncashcd,recvartcd,ceaseoperationscd,sellorexchcd,ownsepentcd,reltdorgcd,intincntrlcd,orgtrnsfrcd,conduct5percentcd,compltschocd,f1096cnt,fw2gcnt,wthldngrulescd,noemplyeesw3cnt,filerqrdrtnscd,unrelbusinccd,filedf990tcd,frgnacctcd,prohibtdtxshltrcd,prtynotifyorgcd,filedf8886tcd,solicitcntrbcd,exprstmntcd,providegoodscd,notfydnrvalcd,filedf8282cd,f8282cnt,fndsrcvdcd,premiumspaidcd,filedf8899cd,filedf1098ccd,excbushldngscd,s4966distribcd,distribtodonorcd,initiationfees,grsrcptspublicuse,grsincmembers,grsincother,filedlieuf1041cd,txexmptint,qualhlthplncd,qualhlthreqmntn,qualhlthonhnd,rcvdpdtngcd,filedf720cd,totreprtabled,totcomprelatede,totestcompf,noindiv100kcnt,nocontractor100kcnt,totcntrbgfts,prgmservcode2acd,totrev2acola,prgmservcode2bcd,totrev2bcola,prgmservcode2ccd,totrev2ccola,prgmservcode2dcd,totrev2dcola,prgmservcode2ecd,totrev2ecola,totrev2fcola,totprgmrevnue,invstmntinc,txexmptbndsproceeds,royaltsinc,grsrntsreal,grsrntsprsnl,rntlexpnsreal,rntlexpnsprsnl,rntlincreal,rntlincprsnl,netrntlinc,grsalesecur,grsalesothr,cstbasisecur,cstbasisothr,gnlsecur,gnlsothr,netgnls,grsincfndrsng,lessdirfndrsng,netincfndrsng,grsincgaming,lessdirgaming,netincgaming,grsalesinvent,lesscstofgoods,netincsales,miscrev11acd,miscrevtota,miscrev11bcd,miscrevtot11b,miscrev11ccd,miscrevtot11c,miscrevtot11d,miscrevtot11e,totrevenue,grntstogovt,grnsttoindiv,grntstofrgngovt,benifitsmembrs,compnsatncurrofcr,compnsatnandothr,othrsalwages,pensionplancontrb,othremplyeebenef,payrolltx,feesforsrvcmgmt,legalfees,accntingfees,feesforsrvclobby,profndraising,feesforsrvcinvstmgmt,feesforsrvcothr,advrtpromo,officexpns,infotech,royaltsexpns,occupancy,travel,travelofpublicoffcl,converconventmtng,interestamt,pymtoaffiliates,deprcatndepletn,insurance,othrexpnsa,othrexpnsb,othrexpnsc,othrexpnsd,othrexpnse,othrexpnsf,totfuncexpns,nonintcashend,svngstempinvend,pldgegrntrcvblend,accntsrcvblend,currfrmrcvblend,rcvbldisqualend,notesloansrcvblend,invntriesalesend,prepaidexpnsend,lndbldgsequipend,invstmntsend,invstmntsothrend,invstmntsprgmend,intangibleassetsend,othrassetsend,totassetsend,accntspayableend,grntspayableend,deferedrevnuend,txexmptbndsend,escrwaccntliabend,paybletoffcrsend,secrdmrtgsend,unsecurednotesend,othrliabend,totliabend,unrstrctnetasstsend,temprstrctnetasstsend,permrstrctnetasstsend,capitalstktrstend,paidinsurplusend,retainedearnend,totnetassetend,totnetliabastend,nonpfrea,totnooforgscnt,totsupport,gftgrntsrcvd170,txrevnuelevied170,srvcsval170,pubsuppsubtot170,exceeds2pct170,pubsupplesspct170,samepubsuppsubtot170,grsinc170,netincunreltd170,othrinc170,totsupp170,grsrcptsrelated170,totgftgrntrcvd509,grsrcptsadmissn509,grsrcptsactivities509,txrevnuelevied509,srvcsval509,pubsuppsubtot509,rcvdfrmdisqualsub509,exceeds1pct509,subtotpub509,pubsupplesub509,samepubsuppsubtot509,grsinc509,unreltxincls511tx509,subtotsuppinc509,netincunrelatd509,othrinc509,totsupp509,...247,...248,...249,...250,...251
311784286,Balletx,Philadelphia,PA,United States,PC,E,201907,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,76,0,N,28,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,1,0,1647700,711120,429797,711120,252140,711120,92077,711120,17068,NA,0,22994,814076,3966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254747,88319,166428,0,0,0,0,0,0,711120,2241,NA,0,NA,0,0,2241,2634411,0,0,0,0,114038,0,822995,0,119538,91169,0,52979,499,0,0,0,50946,62170,147859,0,16190,109206,0,0,11441,0,0,85248,0,752831,12293,10272,10125,0,0,2469799,890908,773069,1299105,186084,0,0,0,0,51007,702459,0,0,0,0,12000,3914632,83896,0,2400,0,0,0,0,0,13261,99557,2125936,1689139,0,0,0,0,3815075,3914632,07,0,0,8938596,0,0,8938596,0,8938596,8938596,5865,0,0,8944461,3127040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
860746893,Ballet Yuma,Yuma,AZ,United States,PC,E,201907,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,3,0,Y,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,30296,0,0,0,0,44432,711120,29097,711120,6678,711120,86030,NA,0,NA,0,0,121805,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42006,22028,19978,1540,194,1346,2804,762,2042,NA,0,NA,0,NA,0,0,0,189614,0,1828,0,0,27514,0,0,0,0,0,0,0,0,0,0,0,45336,8026,1055,0,0,0,0,0,0,0,0,1053,1428,42135,17878,11125,7440,0,14997,179815,63415,22953,0,0,0,0,0,0,0,16312,26978,0,0,0,0,129658,414,0,0,0,0,0,0,0,0,414,129244,0,0,0,0,0,129244,129658,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196869,553010,274331,0,0,1024210,111766,5000,116766,907444,1024210,134,0,134,0,0,1024344,NA,NA,NA,NA,NA
822490098,Barak Ballet,Santa Monica,CA,United States,PC,E,201912,03,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,112107,711120,24340,711120,71846,NA,0,NA,0,NA,0,0,96186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711120,708,NA,0,NA,0,0,708,209001,0,0,0,0,0,0,0,0,0,0,0,2965,1150,0,0,0,0,9345,1627,0,200,30893,5262,0,0,0,0,0,845,83258,2253,6899,1619,0,1521,147837,81414,0,0,0,0,0,0,0,0,0,0,0,0,0,890,82304,0,0,0,0,0,0,0,0,1448,1448,0,0,0,0,0,80856,80856,82304,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222363,138522,0,0,0,360885,0,0,0,360885,360885,0,0,0,0,0,360885,NA,NA,NA,NA,NA
720730277,Baton Rouge Ballet Theatre Inc.,Baton Rouge,LA,United States,PC,E,202006,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,37,0,Y,4,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,88371,NA,227292,NA,59008,NA,0,NA,0,NA,0,0,286300,3742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91294,25073,66221,0,0,0,0,0,0,711120,0,711120,-734,NA,0,0,-734,443900,0,0,0,0,0,0,92646,0,0,0,0,0,7541,0,0,0,0,0,2273,0,0,45000,0,0,0,0,0,2098,11846,91455,64379,27360,22830,0,110059,477487,110601,378026,2232,0,0,0,0,0,10417,4730,0,0,0,0,0,506006,0,0,26741,0,0,0,0,0,0,26741,0,0,0,0,0,0,479265,506006,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534076,2088900,0,0,0,2622976,0,0,0,2622976,2622976,14940,0,14940,0,1257,2639173,NA,NA,NA,NA,NA
742058421,Bay Area Houston Ballet & Theatre,Houston,TX,United States,PC,P,201906,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,3,0,N,16,Y,Y,Y,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,137477,711110,169971,711120,5596,711120,1440,NA,0,NA,0,0,177007,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68769,13856,54913,0,0,0,0,0,0,541800,8100,NA,7543,NA,2310,3310,21263,391404,0,0,0,0,0,0,47662,0,0,3646,0,0,1375,0,0,0,0,21929,4969,5677,0,80403,1205,0,0,0,0,1415,6044,94700,10912,10500,10000,95665,0,396102,18965,42971,34125,0,0,0,0,0,8687,5897,0,0,0,0,0,110645,5332,0,4385,0,0,0,0,0,8043,17760,92885,0,0,0,0,0,92885,110645,07,0,0,671042,0,0,671042,0,671042,671042,334,37904,505432,1214712,324604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
263414450,Bayer Ballet Company,Saratoga,CA,United States,PC,E,201912,03,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,0,0,N,0,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,263457,NA,0,NA,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,263457,0,0,0,0,0,0,0,0,0,0,0,3445,590,0,0,0,104614,13189,811,0,0,95328,0,0,0,0,0,0,1955,38779,16955,8096,513,0,1385,285660,251126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251126,0,0,0,0,0,0,0,0,1231,1231,0,0,0,249895,0,0,249895,251126,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222400,736957,0,0,0,959357,0,0,0,959357,959357,0,0,0,0,0,959357,NA,NA,NA,NA,NA
942711919,Berkeley Ballet Theatre Inc.,Berkeley,CA,United States,PC,E,201908,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,42,0,N,58,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,62462,0,5273,0,0,136826,711120,2631,711120,12316,711120,93016,711120,723780,NA,0,0,831743,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8160,11486,-3326,0,0,0,0,0,0,NA,5180,NA,0,NA,0,0,5180,970433,0,0,0,0,64000,0,479602,0,36854,49169,0,1926,28863,0,0,0,57002,7568,22372,12032,0,209227,52,0,0,19708,0,52490,7726,46426,31642,594,0,0,0,1127253,472953,2741,0,0,0,0,0,0,20232,193489,0,0,0,0,0,689415,27283,0,0,0,0,0,329986,0,0,357269,247178,84968,0,0,0,0,332146,689415,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194763,3589976,0,0,0,4784739,757176,0,757176,4027563,4784739,433,0,433,0,42447,4827619,NA,NA,NA,NA,NA
942264339,Berkeley City Ballet,Berkeley,CA,United States,PC,E,201908,03,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,12,0,Y,19,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,46381,611600,202392,611600,15798,611600,3255,611600,1728,611600,1587,0,224760,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611600,100,611600,11,NA,0,0,111,272563,0,0,0,0,75000,0,72101,2250,0,12189,0,0,0,0,0,0,105,4380,0,0,0,55640,0,0,0,0,0,3487,6487,28644,20218,4563,4122,0,9008,298194,49478,9559,0,0,0,0,0,0,0,33855,71065,0,0,0,48,164005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164005,164005,164005,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258391,1341656,0,0,0,1600047,0,0,0,1600047,1600047,6501,0,6501,0,0,1606548,NA,NA,NA,NA,NA
046193015,Berkshire Civic Ballet Inc.,Pittsfield,MA,United States,PC,E,201909,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,20,0,Y,17,N,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,2000,0,0,0,0,23150,NA,318947,NA,0,NA,0,NA,0,NA,0,0,318947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40108,0,40108,0,0,0,0,0,0,NA,18399,NA,0,NA,0,0,18399,400604,0,0,0,0,0,0,197668,0,0,22545,0,163,1625,0,0,0,0,43483,5952,0,1000,69119,32710,0,0,1151,0,1020,3652,54621,28941,10005,6896,0,13706,494257,18203,0,0,0,0,0,0,0,0,3051,0,0,0,0,0,21254,8652,0,0,0,0,0,28494,30000,6681,73827,-52573,0,0,0,0,0,-52573,21254,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137590,1395639,0,0,0,1533229,0,0,0,1533229,1533229,0,0,0,0,0,1533229,NA,NA,NA,NA,NA
470925708,Bluegrass Youth Ballet Inc.,Lexington,KY,United States,PC,E,201906,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,11,0,N,8,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,73481,0,0,0,0,74567,711120,348965,NA,0,NA,0,NA,0,NA,0,0,348965,0,0,0,315,0,0,0,315,0,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,423847,0,0,0,0,73481,0,94231,0,14765,13814,0,0,925,0,0,0,4488,7518,11395,0,0,71510,1377,0,0,0,0,854,0,33286,10580,9766,9662,0,14716,372368,144541,0,0,0,0,0,0,0,0,70509,0,0,0,0,0,215050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215050,215050,215050,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232158,1559416,0,0,0,1791574,69547,0,69547,1722027,1791574,12767,0,12767,0,0,1804341,NA,NA,NA,NA,NA
010587702,Bodiography Contempoary Ballet,Pittsburgh,PA,United States,PC,E,201912,03,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,9,0,Y,0,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,57367,711120,15513,NA,0,NA,0,NA,0,NA,0,0,15513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,72880,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,10491,87,0,0,6590,9337,0,489,0,0,0,0,2352,21350,3715,360,0,47959,103430,16130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16130,16130,16130,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227079,81187,150478,0,0,458744,0,0,0,458744,458744,0,0,0,0,0,458744,NA,NA,NA,NA,NA
042312734,Boston Ballet Inc.,Boston,MA,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,88,0,Y,699,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,2126655,0,86442,19,3,11148724,711120,13126264,711120,8137106,711120,110567,NA,0,NA,0,0,21373937,411681,0,0,0,0,0,0,0,0,0,1270662,0,1236439,0,34223,0,34223,397045,723544,-326499,0,0,0,549375,217706,331669,711120,206344,711120,145637,NA,0,27681,379662,33353397,0,0,0,0,1250130,0,14772437,551823,1424830,1647120,0,38108,70600,0,0,0,578791,2912610,69185,361191,393372,3016713,547491,0,21153,252282,0,1776638,566107,4565247,818489,512066,246254,0,343505,36736142,2253645,250000,6158527,296480,0,0,0,188164,1250091,12721180,13708651,3272514,278834,0,639034,41017120,2326052,0,6442866,0,0,0,5400000,0,1629399,15798317,1372621,8431541,15414641,0,0,0,25218803,41017120,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75955155,105507376,2848059,0,0,184310590,33207455,0,33207455,151103135,184310590,1787905,0,1787905,0,0,186098495,NA,NA,NA,NA,NA
113195590,Brighton Ballet Theater Co Inc.,Brooklyn,NY,United States,PC,E,201912,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,32,0,Y,4,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,68000,0,0,0,0,535501,999999,28747,NA,0,NA,0,NA,0,NA,0,0,28747,665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,999999,12385,NA,0,NA,0,0,12385,577298,0,0,0,0,68000,34800,0,0,0,6523,0,3200,5900,0,0,0,0,10381,615,0,0,0,0,0,0,1615,0,35796,24298,187425,546,0,0,0,205982,585081,58954,0,0,680,0,0,0,0,146,121171,0,0,0,0,2750,183701,27288,0,8090,0,0,3863,0,0,0,39241,0,0,0,0,0,0,144460,183701,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2807222,178176,0,0,0,2985398,0,0,0,2985398,2985398,695,0,695,0,0,2986093,NA,NA,NA,NA,NA
020569320,Brooklyn Ballet Inc.,Brooklyn,NY,United States,PC,E,201912,03,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,69,0,Y,5,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,72000,0,0,0,0,185359,711120,337580,711120,194948,711120,2612,711120,6955,711120,36397,0,578492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,763851,0,0,0,0,72000,0,127307,0,0,15606,0,0,0,0,0,0,58934,6993,0,0,0,83505,1387,0,0,5056,0,0,5607,144659,237677,8403,12733,0,0,779867,3412,0,0,20000,0,0,0,0,0,0,0,0,0,0,17267,40679,50232,0,0,0,0,0,0,36760,36243,123235,0,0,0,0,0,0,-82556,40679,07,0,0,1119480,0,0,1119480,92295,1027185,1119480,0,0,4273,1123753,1018104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
870387940,Cache Valley Civic Ballet Association,River Heights,UT,United States,PC,E,201912,03,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,2,0,Y,24,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,27059,NA,0,NA,0,NA,0,NA,0,NA,0,0,251511,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,12904,292459,0,0,2150,0,0,0,135028,0,0,10330,0,125,864,0,0,0,0,10522,1247,0,0,61400,2664,0,495,264,0,0,5332,27541,13613,2425,834,0,200,275034,257612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257612,257612,02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
952582305,California Ballet Association Inc.,San Diego,CA,United States,PC,E,201906,03,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,56,0,Y,6,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,345874,NA,1158691,NA,1525,NA,0,NA,0,NA,0,0,1160216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,NA,0,0,0,1506090,0,0,0,0,0,0,439464,0,0,51623,0,9363,1900,0,0,0,21554,86101,3527,0,0,46467,949,0,0,0,0,8762,66478,511499,138000,93592,20883,0,30676,1530838,771,0,0,254,0,0,0,0,0,0,0,0,0,0,59757,60782,194857,0,17555,0,0,0,45552,0,160521,418485,-357703,0,0,0,0,0,-357703,60782,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2921710,6459734,0,0,0,9381444,0,0,0,9381444,9381444,0,0,0,0,0,9381444,NA,NA,NA,NA,NA
346608636,Canton Ballet,Canton,OH,United States,PC,E,201906,03,Y,Y,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,48,0,Y,14,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,72089,0,10115,0,0,230021,611600,328929,211110,228432,711120,22952,NA,0,NA,0,0,580313,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44122,34514,9608,0,0,0,25147,15433,9714,900099,2840,NA,0,NA,0,0,2840,834320,0,36893,0,0,85356,0,285353,7800,31838,27916,0,0,9230,0,0,0,53129,96031,16523,0,0,42751,0,0,0,150,0,21284,7984,73723,17856,17102,3294,0,2334,836547,83526,0,12602,10002,0,0,0,0,0,109031,0,179687,0,0,0,394848,25291,0,89301,0,0,0,0,0,0,114592,147206,87579,45471,0,0,0,280256,394848,07,0,0,1229377,0,0,1229377,23748,1205629,1229377,4839,42879,304184,1581279,2309924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA
840776736,Canyon Concert Ballet,Fort Collins,CO,United States,PC,E,202005,03,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,19,0,Y,32,Y,N,N,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,0,0,0,0,0,83420,NA,293505,NA,898,NA,281821,NA,0,NA,0,0,576224,2326,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20,20,24319,3405,20914,0,0,0,26747,16212,10535,NA,0,NA,0,NA,0,0,0,693439,0,0,0,0,0,0,315414,0,755,25213,0,0,4097,0,0,0,0,20882,22876,284,0,63590,2525,0,0,28719,0,28049,235,141099,43363,10544,2149,0,3725,713519,137007,12929,0,0,0,0,0,0,2150,724838,0,0,0,0,0,876924,0,0,0,0,0,0,0,0,1051854,1051854,0,0,0,0,0,0,-174930,876924,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255892,2921365,0,0,0,3177257,0,0,0,3177257,3177257,5778,0,5778,80372,0,3263407,NA,NA,NA,NA,NA
561445383,Carolina Ballet Inc.,Raleigh,NC,United States,PC,E,201906,03,Y,Y,N,Y,N,N,N,N,N,N,Y,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,Y,87,0,Y,181,Y,Y,Y,N,N,N,N,N,N,Y,Y,N,0,N,N,N,N,N,N,N,0,0,0,0,N,0,N,0,0,N,N,161823,0,8910,0,0,2141374,711120,2398853,711120,484671,711120,105412,711120,69000,453000,62737,9965,3130638,1069,0,0,0,0,0,0,0,0,0,138247,0,138212,0,35,0,35,70725,70725,0,0,0,0,0,0,0,900099,39808,NA,0,NA,0,0,39808,5312924,0,0,0,0,161823,0,2074913,0,0,0,0,3768,22744,0,0,0,0,535660,291559,0,53901,445644,258400,0,0,9124,0,111097,96739,814230,290367,270803,138882,0,571543,6151197,765763,0,1682206,47288,0,0,0,0,303446,464156,0,0,0,0,20051,3282910,137506,0,1259807,0,53877,0,0,0,12152,1463342,123145,1696423,0,0,0,0,1819568,3282910,09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14372099,14532635,0,0,0,28904734,1919800,0,1919800,26984934,28904734,2148,0,2148,0,295475,29202357,NA,NA,NA,NA,NA
